20858102	201612	23813.63		0
11020304	201608	6497.06		0
37283376	201605	40000		0
60418897	201605	299		0
90445861	201612	1237541		0
17244386	201611	3563		0
11528216	201606	14846.04		0
33144908	201607	5813.75		0
20983206	201606	6463		0
79010006	201607	469449.99		0
22441457	201605	3644.45		0
17289815	201611	1071.97		0
24728378	201611	1633		0
17116465	201604	156729		0
26696461	201608	46400		0
51216708	201603	527000		0
70500900	201611	453675.69		0
18697684	201604	46679.51		0
22441457	201604	3137.98		0
72106650	201612	247000		0
18486093	201607	81609.3		0
23995069	201608	5398		0
35554375	201606	183599		0
31633703	201610	5606.96		0
17225104	201611	120379.99		0
35569880	201611	2212650		0
72182772	201608	2135		0
49152796	201606	1697945		0
18486093	201609	121196.32		0
76375545	201608	4798.43		0
20693827	201607	5544966.92		0
15859405	201607	4182.8		0
23615309	201606	439144.52		0
33846408	201607	126486.9		0
19105752	201701	26372.69		0
38739368	201605	33899		0
75828974	201604	8374.93		0
30564233	201605	223633.62		0
33905998	201701	62952		0
17252378	201609	11755.3		0
57006400	201611	16447.74		0
17225104	201611	224139.45		0
83613661	201606	150000		0
17235080	201604	222		0
90823360	201604	121490		0
17998451	201604	463		0
90872235	201612	71250		0
18671569	201604	6728		0
12714822	201609	250000		0
21063858	201604	4041.96		0
17933403	201609	599		0
17279828	201609	2087		0
17767584	201609	34167.02		0
17518760	201605	548647		0
19051652	201610	41000		0
36368525	201612	66701.18		0
33144908	201612	16538.17		0
63795871	201606	69559.01		0
14067055	201608	42356		0
18725246	201612	2699		0
11857019	201607	643		0
19341781	201610	70967.2		0
10076697	201608	7129.15		0
93756221	201612	1370000		0
14406199	201607	2651		0
17289825	201701	1242408.62		0
18524560	201610	42156.8		0
17052649	201609	1120.16		0
19100846	201607	33921		0
18796848	201606	23238		0
17328428	201611	269900		0
17955593	201605	45132.12		0
20826050	201610	24533.42		0
12523022	201610	2181810.64		0
94881830	201612	18634		0
15327921	201609	1014059.69		0
24032843	201605	1568147.24		0
57249785	201607	1044482.16		0
17115803	201609	57877.87		0
48226998	201610	11698		0
17923735	201604	40152.97		0
32612395	201612	1916.69		0
25726051	201607	61976.64		0
18805847	201611	3482.3		0
96191266	201609	22676.5		0
19420444	201605	209.01		0
77340881	201605	2088		0
51243809	201610	1664		0
33845479	201607	1342		0
19667777	201611	214431		0
95679331	201608	3957.29		0
17797921	201606	59336.58		0
96057063	201609	24000		0
61527670	201510	259		0
17116465	201609	113716.67		0
49152796	201612	2756		0
39249659	201609	257514.25		0
49545632	201611	66244.24		0
55090402	201610	2416.82		0
55252388	201604	640		0
21774987	201608	799		0
71512774	201607	13420.28		0
86105564	201606	4990.08		0
22926537	201608	100000		0
54386136	201604	140		0
35050124	201608	33568.29		0
17320740	201609	59261		0
65055664	201610	789885		0
95488325	201609	25193		0
17328703	201605	834.73		0
49529169	201610	3396		0
97153208	201611	21550.99		0
17799777	201609	52662		0
75045861	201611	36991.78		0
35355448	201610	3886.44		0
18637861	201604	81900		0
19439906	201608	1887.92		0
70843712	201609	299		0
17766345	201606	18045.26		0
38239488	201612	32260		0
17759573	201604	65000		0
17578315	201605	38910.9		0
90782888	201611	74378.59		0
35873234	201612	171471.31		0
17767584	201606	2632.86		0
17630691	201610	96077.4		0
14248846	201608	119896.9		0
13207949	201611	106765		0
68873317	201604	238087.97	13373249	0
10934690	201605	100176.67	13373249	0
10934690	201608	120052.92	13373249	0
10934690	201701	119588.57	13373249	0
10934690	201610	170273.22	13373249	0
17081641	201612	3282.8	13373249	0
19377152	201604	493	13373249	0
71242679	201604	88.74	13373249	0
19377152	201610	2288.68	13373249	0
68873317	201609	452547.55	13373249	0
18967035	201607	27666	13373249	0
19203426	201610	13920	13373249	0
71242679	201604	2307.39	13373249	0
17226463	201604	5452	13373249	0
68873317	201606	215919.35	13373249	0
19377152	201608	1505.1	13373249	0
68873317	201606	4617.29	13373249	0
19652275	201611	1305	13373249	0
19203426	201609	13938.56	13373249	0
10934690	201609	81993.64	13373249	0
17576235	201605	4292	13373249	0
10934690	201609	170284.46	13373249	0
10934690	201607	118281.01	13373249	0
19203426	201611	14179.84	13373249	0
68873317	201612	18868.85	13373249	0
10934690	201611	173536.86	13373249	0
17576235	201604	3050.8	13373249	0
18967035	201604	3480	13373249	0
10934690	201606	9019.01	13373249	0
17226463	201607	5452	13373249	0
19100846	201607	141.52	13373249	0
71242679	201612	4936.85	13373249	0
19377152	201606	1479	13373249	0
